Date,Store,Dept,Actual_Sales,Predicted_Sales,Error,Abs_Percent_Error
2012-10-05,10,44,9281.77,9666.716949108593,-384.9469491085929,4.147344193064392
2012-10-12,10,44,9728.25,9301.812320081612,426.4376799183883,4.3834983673156875
2012-10-19,10,44,9840.86,9581.973718009636,258.8862819903643,2.6307282289389775
2012-10-26,10,44,10779.14,9825.469155054801,953.670844945198,8.847374140656845
2012-08-03,10,45,10.47,40.7231118777043,-30.2531118777043,288.9504477335654
2012-10-12,10,45,10.47,41.162277687792084,-30.692277687792085,293.14496358922713
2012-08-03,10,46,54420.99,57361.44405807007,-2940.4540580700705,5.403161644192931
2012-08-10,10,46,53104.95,56072.611217847756,-2967.661217847759,5.588294910074784
2012-08-17,10,46,52857.99,55207.738957556154,-2349.748957556156,4.44539975423991
2012-08-24,10,46,48217.8,54128.19540780174,-5910.395407801734,12.257704432391634
2012-08-31,10,46,45690.09,52700.53692234188,-7010.4469223418855,15.343473655538622
2012-09-07,10,46,46935.66,50979.639875940506,-4043.979875940502,8.616007265990298
2012-09-14,10,46,43916.33,51087.9035102273,-7171.573510227296,16.330083844044562
2012-09-21,10,46,46056.29,49497.37702760831,-3441.087027608308,7.471481154058019
2012-09-28,10,46,45796.01,46897.25966576288,-1101.2496657628799,2.4046847438518766
2012-10-05,10,46,48404.31,50394.51194454112,-1990.2019445411206,4.1116213505390755
2012-10-12,10,46,45384.81,49140.116466974636,-3755.306466974638,8.27436859816013
2012-10-19,10,46,46611.46,48128.389298328235,-1516.9292983282357,3.254412752418044
2012-10-26,10,46,48375.09,48550.50392369045,-175.41392369045207,0.36261208752366575
2012-08-03,10,48,1565.0,2647.2940675660275,-1082.2940675660275,69.15617045150336
2012-08-10,10,48,2993.0,2165.5290358524057,827.4709641475943,27.646874846227675
2012-08-17,10,48,3173.0,2480.1161605727234,692.8838394272766,21.836868560582307
2012-08-24,10,48,2416.0,2922.884361790161,-506.88436179016117,20.980312988003362
2012-08-31,10,48,4256.0,2513.313026388474,1742.686973611526,40.94659242508285
2012-09-07,10,48,5554.0,3121.1202709102945,2432.8797290897055,43.80410027169077
2012-09-14,10,48,2300.0,3958.882647149496,-1658.8826471494958,72.12533248476069
2012-09-21,10,48,1261.0,2828.3513008309105,-1567.3513008309105,124.29431410237197
2012-09-28,10,48,5011.0,2072.8911515885666,2938.1088484114334,58.63318396350895
2012-10-05,10,48,5890.0,4183.880545281788,1706.1194547182122,28.966374443433146
2012-10-12,10,48,5005.0,4546.003619039937,458.9963809600631,9.170756862338923
2012-10-19,10,48,6184.0,4112.854520722522,2071.1454792774784,33.492003222468924
2012-10-26,10,48,2865.0,4894.152393847096,-2029.1523938470964,70.82556348506445
2012-08-03,10,49,21117.06,20851.588250842105,265.47174915789583,1.2571435093611316
2012-08-10,10,49,21753.93,21322.50695212303,431.4230478769714,1.9831959001291786
2012-08-17,10,49,17667.09,21047.748392662106,-3380.658392662106,19.135343696455422
2012-08-24,10,49,24242.45,20026.0026973965,4216.447302603501,17.392826643361133
2012-08-31,10,49,20099.43,23237.349489413773,-3137.9194894137727,15.611982476188494
2012-09-07,10,49,19908.96,21155.46231687674,-1246.5023168767402,6.261011709686192
2012-09-14,10,49,18001.98,21139.22636582316,-3137.246365823161,17.427229481552367
2012-09-21,10,49,17902.74,19981.39977658945,-2078.6597765894476,11.610847147360948
2012-09-28,10,49,21066.9,18808.570199848415,2258.329800151587,10.71980120545304
2012-10-05,10,49,19040.45,21753.486314331436,-2713.0363143314353,14.248803543673786
2012-10-12,10,49,20224.08,18742.822976783504,1481.257023216498,7.324224504731479
2012-10-19,10,49,22268.32,19339.593972721443,2928.726027278557,13.151984645804252
2012-10-26,10,49,20601.66,21135.466162158977,-533.8061621589768,2.591083253286273
2012-08-03,10,50,4095.0,4516.715798982624,-421.7157989826237,10.298310109465781
2012-08-10,10,50,4605.0,4579.034016587405,25.96598341259505,0.5638650035308372
2012-08-17,10,50,4325.0,4510.056633038871,-185.05663303887104,4.278766081823608
2012-08-24,10,50,4270.0,4503.374533207207,-233.3745332072067,5.465445742557534
2012-08-31,10,50,4100.0,4484.663393579501,-384.66339357950073,9.38203398974392
2012-09-07,10,50,3265.0,4381.503440186204,-1116.503440186204,34.196123742303335
2012-09-14,10,50,4365.0,4235.021461522054,129.97853847794613,2.977744295027403
2012-09-21,10,50,4215.0,4307.263921800002,-92.26392180000221,2.1889423914591273
2012-09-28,10,50,5220.0,4221.050226145318,998.9497738546816,19.136968847790833
2012-10-05,10,50,3990.0,4621.30666827802,-631.30666827802,15.822222262607017
2012-10-12,10,50,3641.0,4336.137618983167,-695.1376189831672,19.091942295610192
2012-10-19,10,50,4627.0,4103.082362236512,523.9176377634876,11.323052469494005
2012-10-26,10,50,4589.98,4406.346088153143,183.6339118468568,4.000756252682077
2012-08-03,10,52,3666.02,4691.499895019409,-1025.4798950194095,27.972566844136402
2012-08-10,10,52,3986.95,4411.087552627179,-424.1375526271795,10.638145766241852
2012-08-17,10,52,3751.41,4291.771631362505,-540.3616313625052,14.404227513455082
2012-08-24,10,52,3941.82,4146.577255142222,-204.75725514222222,5.19448516528462
2012-08-31,10,52,3590.87,4120.755730674921,-529.8857306749214,14.756472127226033
2012-09-07,10,52,3997.65,4400.676054490542,-403.0260544905418,10.081574287157249
2012-09-14,10,52,4397.19,4161.341202453452,235.84879754654776,5.3636253504294285
2012-09-21,10,52,4239.38,4564.93583649733,-325.55583649732944,7.679326611375472
2012-09-28,10,52,3875.75,4309.268814578368,-433.5188145783677,11.185417392204547
2012-10-05,10,52,4199.24,4680.634331281602,-481.3943312816018,11.463844202322369
2012-10-12,10,52,4366.68,4444.745933665741,-78.06593366574089,1.7877640144398232
2012-10-19,10,52,4401.88,4581.760118036505,-179.88011803650534,4.086438477116717
2012-10-26,10,52,4693.25,4561.60390115445,131.6460988455501,2.8050092973003804
2012-08-03,10,54,55.8,152.12162782952845,-96.32162782952845,172.61940471241658
2012-08-10,10,54,25.88,69.54777508945821,-43.66777508945822,168.73174300408894
2012-08-17,10,54,38.0,64.26980653185434,-26.269806531854343,69.13106982066932
2012-08-24,10,54,311.72,56.26030199075831,255.45969800924172,81.95165469307125
2012-08-31,10,54,68.92,269.3015362689823,-200.3815362689823,290.74511936880776
2012-09-07,10,54,122.52,155.86725010708585,-33.347250107085856,27.21780126272107
2012-09-14,10,54,81.6,153.13441379941662,-71.53441379941663,87.66472279340275
2012-09-21,10,54,19.52,159.53001433795404,-140.01001433795403,717.2644177149284
2012-10-05,10,54,10.0,115.34917195180982,-105.34917195180982,1053.4917195180983
2012-10-12,10,54,55.88,98.5774128088349,-42.69741280883489,76.409113831129
2012-10-19,10,54,114.0,65.54430596387242,48.45569403612758,42.50499476853297
2012-10-26,10,54,43.8,72.06404365604422,-28.264043656044223,64.52978003663064
2012-08-03,10,55,11030.75,12635.90543212701,-1605.1554321270105,14.551643651855137
2012-08-10,10,55,9305.91,12395.798863721722,-3089.8888637217224,33.203511142077694
2012-08-17,10,55,9762.62,10966.22265271417,-1203.6026527141694,12.32868484806506
2012-08-24,10,55,10648.47,10920.334868306092,-271.86486830609283,2.5530885498676605
2012-08-31,10,55,16909.06,12718.402081960714,4190.657918039287,24.783506108791897
2012-09-07,10,55,12960.03,15024.912997680784,-2064.882997680783,15.932702298380349
2012-09-14,10,55,10420.7,13458.117499298873,-3037.417499298872,29.147921917902558
2012-09-21,10,55,12901.98,13074.838149003977,-172.85814900397781,1.3397800105408457
2012-09-28,10,55,15606.52,13297.830168050816,2308.6898319491847,14.793111032755442
2012-10-05,10,55,15877.08,14857.82658622239,1019.2534137776092,6.419652818891189
2012-10-12,10,55,15998.44,14767.808024903787,1230.6319750962139,7.692199833835136
2012-10-19,10,55,14704.91,15900.809253735957,-1195.8992537359572,8.13265265639815
2012-10-26,10,55,16042.55,16799.38492058663,-756.8349205866325,4.717672194175069
2012-08-03,10,56,308.42,652.891703364288,-344.471703364288,111.68915873299005
2012-08-10,10,56,280.57,770.1481282878677,-489.57812828786774,174.49411137608004
2012-08-17,10,56,525.09,534.3826890840625,-9.292689084062431,1.7697326332747585
2012-08-24,10,56,1204.12,534.5813119464583,669.5386880535416,55.60398366056055
2012-08-31,10,56,941.6,1150.1555167010235,-208.55551670102352,22.149056574025437
2012-09-07,10,56,968.35,981.996005794125,-13.646005794125017,1.409201816917955
2012-09-14,10,56,855.7,961.4787393520056,-105.77873935200557,12.361661721632064
2012-09-21,10,56,1231.35,962.1192385395475,269.2307614604524,21.86468197185629
2012-09-28,10,56,1075.59,1074.0479487120572,1.5420512879427406,0.14336794577327241
2012-10-05,10,56,832.86,1156.6636487518585,-323.80364875185853,38.87852085006586
2012-10-12,10,56,1217.05,990.1466428514987,226.9033571485013,18.643716950700572
2012-10-19,10,56,1195.63,1099.6082103080778,96.02178969192232,8.031062259388131
2012-10-26,10,56,775.17,1215.3749609050055,-440.2049609050056,56.78818335397469
2012-08-03,10,58,4050.0,5393.698863422029,-1343.6988634220288,33.17774971412417
2012-08-10,10,58,5165.0,4310.586883769873,854.4131162301273,16.54236430261621
2012-08-17,10,58,4800.0,4924.433097314401,-124.43309731440058,2.592356194050012
2012-08-24,10,58,2615.0,4490.7482347219575,-1875.7482347219575,71.73033402378422
2012-08-31,10,58,3505.0,4536.381438683846,-1031.3814386838458,29.426003956743102
2012-09-07,10,58,3330.0,3365.5897985519046,-35.58979855190455,1.0687627192764129
2012-09-14,10,58,2655.0,4102.548110387865,-1447.5481103878647,54.521586078638975
2012-09-21,10,58,8425.0,3490.965141828397,4934.0348581716025,58.564211966428516
2012-09-28,10,58,3855.0,5232.074470145754,-1377.0744701457543,35.72177613867067
2012-10-05,10,58,7635.0,4097.986084714768,3537.0139152852316,46.32631192253086
2012-10-12,10,58,3855.0,5194.843328354091,-1339.8433283540908,34.75598776534606
2012-10-19,10,58,5450.0,5946.409985786353,-496.409985786353,9.108440106171614
2012-10-26,10,58,3180.0,4924.123378710554,-1744.1233787105539,54.846647129262706
2012-08-03,10,59,324.72,326.47619996240627,-1.7561999624062423,0.5408351695017991
2012-08-10,10,59,281.82,353.609510960676,-71.78951096067601,25.47353309228444
2012-08-17,10,59,304.26,312.3772022157759,-8.117202215775933,2.6678505934976444
2012-08-24,10,59,231.51,323.29949574505974,-91.78949574505975,39.648177506397026
2012-08-31,10,59,265.25,287.2601821019986,-22.010182101998623,8.297900886710131
2012-09-07,10,59,260.62,286.1637360667602,-25.543736066760175,9.801141918026312
2012-09-14,10,59,279.46,304.3157767620945,-24.855776762094536,8.894216260679359
2012-09-21,10,59,272.22,310.0909038929017,-37.87090389290165,13.911874180038811
2012-09-28,10,59,238.96,274.6676698792039,-35.707669879203905,14.942948560095374
2012-10-05,10,59,176.14,274.1443446451707,-98.0043446451707,55.64002761733321
2012-10-12,10,59,307.11,246.55669659707192,60.553303402928094,19.717138290165767
2012-10-19,10,59,261.14,300.7236745668148,-39.58367456681481,15.158028094820713
2012-10-26,10,59,296.62,289.4223019497905,7.19769805020951,2.4265720619680096
2012-08-03,10,60,531.0,514.3230199718695,16.676980028130515,3.1406742049210012
2012-08-10,10,60,594.0,498.98605705159736,95.01394294840264,15.995613290976877
2012-08-17,10,60,468.0,488.850630911557,-20.850630911557005,4.455263015289958
2012-08-24,10,60,504.0,492.3665100591362,11.633489940863797,2.308232131123769
2012-08-31,10,60,567.0,518.2014051860406,48.798594813959426,8.606454111809422
2012-09-07,10,60,531.0,549.5868723849667,-18.586872384966682,3.5003526148713147
2012-09-14,10,60,504.0,532.2216799851371,-28.221679985137143,5.599539679590703
2012-09-21,10,60,387.0,542.000010214189,-155.00001021418905,40.05168222588864
2012-09-28,10,60,405.0,468.372096484274,-63.37209648427398,15.647431230684933
2012-10-05,10,60,585.0,509.94942320359405,75.05057679640595,12.82915842673606
2012-10-12,10,60,522.0,522.2113764869075,-0.2113764869075112,0.04049357986733931
2012-10-19,10,60,450.0,506.52142095874757,-56.52142095874757,12.560315768610572
2012-10-26,10,60,558.0,477.93928775716296,80.06071224283704,14.347797892981548
2012-08-03,10,67,9803.11,9329.135514497548,473.9744855024528,4.834939988457263
2012-08-10,10,67,9563.49,9884.762266140628,-321.27226614062783,3.3593621799220563
2012-08-17,10,67,10099.34,9624.856371929578,474.4836280704221,4.698164712450736
2012-08-24,10,67,9227.12,10226.11581102155,-998.9958110215484,10.826734788553182
2012-08-31,10,67,10211.95,10102.893747887067,109.05625211293409,1.0679277915866616
2012-09-07,10,67,9970.42,10337.407403227531,-366.9874032275311,3.6807617254592193
2012-09-14,10,67,10252.54,10724.920999935332,-472.3809999353307,4.60745337189936
2012-09-21,10,67,10839.4,10478.443731760113,360.9562682398864,3.330039192574187
2012-09-28,10,67,10604.84,10643.37437787639,-38.534377876389044,0.3633659524932865
2012-10-05,10,67,11491.84,11547.399253928135,-55.55925392813515,0.48346699856711506
2012-10-12,10,67,11338.15,11473.549448560025,-135.39944856002512,1.1941934844752022
2012-10-19,10,67,12205.47,11369.686006041287,835.783993958712,6.847618272452532
2012-10-26,10,67,11786.49,11966.626612840062,-180.1366128400623,1.528331274536035
2012-08-03,10,71,17663.96,16372.923774157704,1291.0362258422956,7.308871996099945
2012-08-10,10,71,19303.32,18843.133625300743,460.1863746992567,2.3839752679811386
2012-08-17,10,71,22370.98,20719.368086590443,1651.611913409557,7.382832193357452
2012-08-24,10,71,17718.51,21884.330120540933,-4165.820120540935,23.511119843265238
2012-08-31,10,71,14272.95,19313.78343027456,-5040.833430274561,35.31739009997625
2012-09-07,10,71,16976.59,16885.287689758326,91.3023102416737,0.537813013341747
2012-09-14,10,71,14239.49,17238.182459273634,-2998.692459273634,21.058987781680624
2012-09-21,10,71,13423.86,15798.222127770381,-2374.3621277703805,17.687625822754264
2012-09-28,10,71,13017.31,14256.407299057197,-1239.0972990571972,9.518842979518789
2012-10-05,10,71,14099.24,15031.084295474775,-931.8442954747752,6.6091810301461305
2012-10-12,10,71,11434.11,14237.097830967161,-2802.9878309671603,24.514263296112773
2012-10-19,10,71,10219.6,12693.180581283588,-2473.580581283588,24.204279827817015
2012-10-26,10,71,12097.06,12219.780952738463,-122.7209527384639,1.0144692407780396
2012-08-03,10,72,108755.78,107856.82474624724,898.9552537527634,0.8265815883558221
2012-08-10,10,72,105458.18,112228.5862446881,-6770.4062446881,6.419991549909263
2012-08-17,10,72,118339.36,118557.41844311537,-218.0584431153693,0.18426535610414768
2012-08-24,10,72,115171.28,113009.03978815356,2162.240211846438,1.8774126777495552
2012-08-31,10,72,96347.84,122748.22681414713,-26400.386814147132,27.40111954159754
2012-09-07,10,72,110519.11,113492.93651095155,-2973.8265109515487,2.690780364546501
2012-09-14,10,72,107830.89,113072.78543039146,-5241.895430391465,4.861218738333204
2012-09-21,10,72,123513.57,109913.5816988541,13599.988301145902,11.010926411685697
2012-09-28,10,72,129930.09,108880.45495905941,21049.635040940586,16.200739213634492
2012-10-05,10,72,121408.81,122147.49140215048,-738.6814021504833,0.6084248763746909
2012-10-12,10,72,113547.32,117985.82187661962,-4438.501876619615,3.908944637900406
2012-10-19,10,72,101213.23,126362.664564877,-25149.43456487701,24.847971520004858
2012-10-26,10,72,121126.83,120247.96791051749,878.8620894825144,0.7255717742159309
2012-08-03,10,74,41255.19,43644.54145516293,-2389.351455162927,5.791638470609217
2012-08-10,10,74,42614.36,43812.850144833654,-1198.4901448336532,2.8124091147529917
2012-08-17,10,74,49468.44,44678.36066867767,4790.079331322333,9.683101652937372
2012-08-24,10,74,40923.46,47315.388264557456,-6391.928264557457,15.61922736874511
2012-08-31,10,74,38189.58,43568.27096007698,-5378.6909600769795,14.084184639048084
2012-09-07,10,74,40175.34,41696.66350878438,-1521.323508784386,3.786709729860123
2012-09-14,10,74,35218.81,41334.70638662311,-6115.896386623113,17.36542599429996
2012-09-21,10,74,34016.43,39521.11578739241,-5504.685787392409,16.18243239338287
2012-09-28,10,74,34885.51,36904.372050555125,-2018.8620505551226,5.787107743458882
2012-10-05,10,74,32861.26,40027.84824337957,-7166.5882433795705,21.808622808071178
2012-10-12,10,74,36822.83,35360.196975285195,1462.633024714807,3.9720820608160943
2012-10-19,10,74,33927.57,37634.114631570665,-3706.544631570665,10.924875054625678
2012-10-26,10,74,33862.98,36703.78834707075,-2840.8083470707497,8.389126849056845
2012-08-03,10,79,36037.36,37213.87096853295,-1176.5109685329517,3.26469799267469
2012-08-10,10,79,37362.01,37051.48613234973,310.5238676502704,0.8311219542264199
2012-08-17,10,79,37219.83,37098.80638075812,121.02361924188153,0.3251589790761579
2012-08-24,10,79,47925.21,37878.15628843105,10047.053711568951,20.96402647284999
2012-08-31,10,79,31057.77,43971.383352763805,-12913.613352763805,41.579332169578834
2012-09-07,10,79,35589.3,38090.60775454188,-2501.3077545418782,7.028257803727183
2012-09-14,10,79,35108.45,37995.16261263708,-2886.712612637086,8.222273021557735
2012-09-21,10,79,35762.2,36429.37985662484,-667.1798566248399,1.865600708638842
2012-09-28,10,79,32713.6,34816.4115645509,-2102.8115645509024,6.4279430100964206
2012-10-05,10,79,35624.42,36965.16283721029,-1340.742837210295,3.7635499390875555
2012-10-12,10,79,31683.02,35585.811810975174,-3902.7918109751736,12.318244318171606
2012-10-19,10,79,34354.98,34481.56955755552,-126.5895575555187,0.36847513098688656
2012-10-26,10,79,31374.16,34010.03215013319,-2635.872150133193,8.40141106609131
2012-08-03,10,80,652.0,630.3959712393107,21.60402876068929,3.3135013436640013
2012-08-10,10,80,337.44,600.6039893743002,-263.16398937430023,77.98837997104677
2012-08-17,10,80,263.46,466.12271534572307,-202.6627153457231,76.92352362625185
2012-08-24,10,80,1061.82,460.09478876120215,601.7252112387978,56.669229364562526
2012-08-31,10,80,364.23,800.815155433981,-436.58515543398096,119.86523774372813
2012-09-07,10,80,457.82,578.6564230621537,-120.83642306215376,26.393871622505298
2012-09-14,10,80,135.83,531.5358093875552,-395.7058093875552,291.32430934812277
2012-09-21,10,80,133.21,530.8075070241999,-397.5975070241999,298.47421892065154
2012-09-28,10,80,145.68,309.13029937096866,-163.45029937096865,112.19817364838593
2012-10-05,10,80,478.03,316.7643544447526,161.26564555524737,33.735465463516384
2012-10-12,10,80,171.86,404.7244113185552,-232.8644113185552,135.4965735590336
2012-10-19,10,80,205.74,335.6884446193744,-129.9484446193744,63.16148761513289
2012-10-26,10,80,299.09,299.43202024587134,-0.3420202458713675,0.11435362127498996
2012-08-03,10,81,10482.54,10972.21994194972,-489.67994194971834,4.671386342906569
2012-08-10,10,81,10395.08,10956.766891310695,-561.6868913106955,5.403391713297979
2012-08-17,10,81,10710.39,10710.05874097634,0.3312590236600954,0.0030928754570103928
2012-08-24,10,81,9788.61,10968.962290203832,-1180.3522902038312,12.058425968588299
2012-08-31,10,81,9678.79,10585.909397822477,-907.1193978224765,9.372239689284264
2012-09-07,10,81,9986.94,10209.391555550003,-222.451555550002,2.2274245719910404
2012-09-14,10,81,9355.89,10503.622144848925,-1147.7321448489256,12.26748224753525
2012-09-21,10,81,9793.63,9876.90674772971,-83.27674772971113,0.8503154369698583
2012-09-28,10,81,9581.53,10034.727418784583,-453.1974187845826,4.72990658887028
2012-10-05,10,81,10202.65,10496.789704932431,-294.1397049324314,2.8829735895324395
2012-10-12,10,81,10286.65,10373.997813270518,-87.3478132705186,0.8491376033064078
2012-10-19,10,81,10596.78,10523.779443652607,73.00055634739329,0.6888937615709044
2012-10-26,10,81,10095.2,10534.035515617885,-438.8355156178841,4.346971982901617
2012-08-03,10,82,23118.93,22738.37166266122,380.5583373387817,1.646089751293774
2012-08-10,10,82,21900.39,23289.335185547898,-1388.9451855478983,6.342102517571141
2012-08-17,10,82,23354.73,23165.52537847279,189.20462152720938,0.8101340564725406
2012-08-24,10,82,21536.77,23388.144480846422,-1851.3744808464216,8.596342352388133
2012-08-31,10,82,22826.19,23093.741920818295,-267.5519208182959,1.1721269332214264
2012-09-07,10,82,20538.32,22658.285933135176,-2119.965933135176,10.32200264254903
2012-09-14,10,82,19454.68,22689.086228958648,-3234.4062289586473,16.625337599789088
2012-09-21,10,82,20942.21,21221.13513368343,-278.92513368343134,1.3318801295729121
2012-09-28,10,82,21162.3,20686.52587804551,475.7741219544878,2.248215562365564
2012-10-05,10,82,21970.45,21725.66494788619,244.7850521138098,1.1141558416591821
2012-10-12,10,82,21360.52,21353.828354323232,6.69164567676853,0.03132716655197781
2012-10-19,10,82,22789.7,21253.328978181467,1536.3710218185333,6.741514902866354
2012-10-26,10,82,22861.31,21844.423044915242,1016.8869550847594,4.448069489826958
2012-08-03,10,83,291.56,248.88170531561397,42.67829468438603,14.637911470841692
2012-08-10,10,83,177.2,292.22304225791424,-115.02304225791426,64.91142339611415
2012-08-17,10,83,296.6,218.31372948630923,78.2862705136908,26.394561872451376
2012-08-24,10,83,269.8,262.4017698869591,7.398230113040938,2.7421164244036094
2012-08-31,10,83,198.94,287.9022499688352,-88.96224996883518,44.71813107913702
2012-09-07,10,83,217.3,242.88028222461443,-25.58028222461442,11.771874010407005
2012-09-14,10,83,284.52,266.93531670091437,17.58468329908561,6.180473534052303
2012-09-21,10,83,235.94,273.94184481150984,-38.00184481150984,16.106571506107418
2012-09-28,10,83,202.46,227.98090348284975,-25.520903482849747,12.605405256766645
2012-10-05,10,83,211.28,262.7570716820439,-51.477071682043885,24.364384552273705
2012-10-12,10,83,231.18,239.91150722279733,-8.731507222797319,3.7769301941332807
2012-10-19,10,83,237.62,234.8061294625981,2.813870537401897,1.1841892674867
2012-10-26,10,83,185.24,240.13522715093833,-54.895227150938325,29.63465080486845
2012-08-03,10,85,2415.78,2730.1598571730656,-314.3798571730654,13.013596319742085
2012-08-10,10,85,2971.24,2672.601656241962,298.638343758038,10.05096672628391
2012-08-17,10,85,2716.25,2791.4190355725086,-75.16903557250862,2.767382809848453
2012-08-24,10,85,2672.51,2769.8944505892428,-97.38445058924253,3.643932130814946
2012-08-31,10,85,2973.03,2667.3542100797604,305.6757899202398,10.281624804332273
2012-09-07,10,85,2451.08,2877.7025502628285,-426.62255026282855,17.405492691500424
2012-09-14,10,85,2617.06,2755.438366871732,-138.37836687173194,5.287550414271433
2012-09-21,10,85,2803.74,2645.841370372281,157.89862962771895,5.631714411026663
2012-09-28,10,85,2152.97,2730.4938693131353,-577.5238693131355,26.824520049658634
2012-10-05,10,85,3556.24,2566.4233515529822,989.8166484470175,27.833235339769463
2012-10-12,10,85,2650.71,3012.212240310184,-361.5022403101839,13.63794003531823
2012-10-19,10,85,2520.85,2790.826442118154,-269.97644211815395,10.709738465920381
2012-10-26,10,85,2532.87,2843.6536964955035,-310.7836964955036,12.270021615617999
2012-08-03,10,87,32222.08,28012.488502520766,4209.591497479236,13.064307138084304
2012-08-10,10,87,34354.29,29038.773049939326,5315.516950060675,15.472643882498154
2012-08-17,10,87,29041.46,29890.64523091939,-849.1852309193891,2.9240445587769663
2012-08-24,10,87,32024.55,29043.175013606437,2981.3749863935627,9.309654581855368
2012-08-31,10,87,29099.57,30777.202627831535,-1677.6326278315355,5.765145766179828
2012-09-07,10,87,31088.67,28328.485107611064,2760.184892388934,8.878427068089223
2012-09-14,10,87,26330.07,30052.02158235569,-3721.9515823556903,14.135745109510497
2012-09-21,10,87,29977.43,27035.657393886446,2941.7726061135545,9.813291553390515
2012-09-28,10,87,29571.6,27236.605542143097,2334.994457856901,7.896070749830584
2012-10-05,10,87,31967.54,29902.590271829096,2064.9497281709046,6.459520276414464
2012-10-12,10,87,28400.12,27989.892924038766,410.2270759612329,1.4444554317419538
2012-10-19,10,87,28251.09,27939.52289105847,311.56710894153,1.102849868594557
2012-10-26,10,87,26972.25,28092.88743950894,-1120.6374395089406,4.154779224977303
2012-08-03,10,90,14838.16,14684.276191422274,153.88380857772609,1.0370814749114856
2012-08-10,10,90,15093.91,14719.44871263264,374.46128736735955,2.4808766407601444
2012-08-17,10,90,15081.15,14605.336689184813,475.8133108151869,3.155020080134386
2012-08-24,10,90,14142.57,15101.878583860806,-959.3085838608058,6.78312770494193
2012-08-31,10,90,13728.02,14945.49890323536,-1217.4789032353601,8.86856883392769
2012-09-07,10,90,14671.85,14419.763131390382,252.08686860961825,1.7181668883584431
2012-09-14,10,90,13851.81,14873.362461289882,-1021.5524612898826,7.374866254228745
2012-09-21,10,90,13926.77,14382.551024399263,-455.7810243992626,3.272697290177569
2012-09-28,10,90,14328.82,14202.875044299486,125.94495570051367,0.8789625084306572
2012-10-05,10,90,14725.14,14872.23096892189,-147.09096892188973,0.998910495396918
2012-10-12,10,90,13908.37,14534.34832491677,-625.9783249167685,4.500731034023171
2012-10-19,10,90,14359.3,14232.214291995633,127.0857080043661,0.8850411092766787
2012-10-26,10,90,14511.07,14779.662121689867,-268.5921216898678,1.8509463581242995
2012-08-03,10,91,12222.98,12873.03902374474,-650.0590237447395,5.318335002959504
2012-08-10,10,91,12707.15,13361.954794598243,-654.8047945982435,5.153042142402061
2012-08-17,10,91,12902.93,12726.900393206259,176.02960679374155,1.3642607283286938
2012-08-24,10,91,11740.26,13253.490231488804,-1513.2302314888038,12.889239518450221
2012-08-31,10,91,10612.68,12742.050341198694,-2129.3703411986935,20.06439788252066
2012-09-07,10,91,11701.59,12541.790085831415,-840.200085831415,7.180221541101807
2012-09-14,10,91,11457.7,12735.17569668217,-1277.4756966821697,11.14949507040828
2012-09-21,10,91,11276.77,12186.501233678597,-909.7312336785963,8.067303258633423
2012-09-28,10,91,11511.55,11635.681656281107,-124.13165628110801,1.07832269573696
2012-10-05,10,91,13420.21,12604.597557511823,815.6124424881764,6.07749388786149
2012-10-12,10,91,12063.88,12901.703456553887,-837.8234565538878,6.944892162006649
2012-10-19,10,91,12394.97,12364.444193337402,30.52580666259746,0.24627576075293012
2012-10-26,10,91,10937.52,12390.744597387458,-1453.2245973874578,13.286600594901381
2012-08-03,10,92,54284.39,52461.75257750637,1822.6374224936299,3.3575718958868834
2012-08-10,10,92,56447.86,53499.78050280342,2948.0794971965806,5.22265945457734
2012-08-17,10,92,55798.22,53355.43303734267,2442.78696265733,4.377894066615978
2012-08-24,10,92,51237.75,54221.24178573103,-2983.4917857310284,5.822839187378502
2012-08-31,10,92,47542.72,53859.478753679636,-6316.7587536796345,13.286490031869516
2012-09-07,10,92,51893.06,52524.58444294846,-631.5244429484592,1.2169728340330273
2012-09-14,10,92,50307.59,53181.28410247571,-2873.6941024757107,5.712247600164728
2012-09-21,10,92,49597.54,51396.88891901694,-1799.348919016942,3.6278995269058547
2012-09-28,10,92,50045.69,49801.339799735106,244.35020026489656,0.48825423381093663
2012-10-05,10,92,54063.04,54382.50459295397,-319.46459295396926,0.5909112638763364
2012-10-12,10,92,53206.88,52737.90318707218,468.97681292781635,0.881421374318164
2012-10-19,10,92,55225.23,51438.66657126235,3786.5634287376524,6.856582451060235
2012-10-26,10,92,53198.97,51977.749386153475,1221.2206138465262,2.295571913979775
2012-08-03,10,93,1322.4,1276.498193679515,45.90180632048509,3.4710984815853823
2012-08-10,10,93,1297.58,1364.3780961294274,-66.79809612942745,5.147898097183021
2012-08-17,10,93,1374.64,1305.565797084713,69.07420291528706,5.024894002450609
2012-08-24,10,93,1039.4,1356.582342744224,-317.1823427442239,30.515907518205104
2012-08-31,10,93,1352.34,1290.1919569951192,62.14804300488072,4.5955930464883625
2012-09-07,10,93,1309.95,1381.9228163970597,-71.97281639705966,5.494317828700306
2012-09-14,10,93,982.62,1382.3271224580278,-399.7071224580278,40.67769050681116
2012-09-21,10,93,1506.22,1196.3898879578862,309.8301120421138,20.57004368831338
2012-09-28,10,93,963.14,1380.6332639037107,-417.4932639037107,43.34710051536752
2012-10-05,10,93,1253.08,1297.123834779224,-44.04383477922397,3.51484620129792
2012-10-12,10,93,1082.18,1258.2731013614643,-176.09310136146428,16.272071315443295
